index,item_id
396484,"[10770, 3182, 596, 3792, 4000, 6265]"
396536,"[15818, 6809, 16473, 16130, 12026, 10440, 8101, 12132, 9817, 14725]"
396701,"[10240, 8350, 884, 11790, 11769]"
396836,"[12869, 1439, 10440, 12981, 9817, 4151, 9996, 6878]"
397291,[13865]
397502,"[13018, 15297, 15227, 8391, 4448, 142]"
397521,"[15297, 8180, 9939, 12559, 15314, 8371, 10198, 2957, 12257, 6256]"
397524,"[9728, 1287, 10801, 6870, 8893]"
397549,"[6402, 10240, 9817]"
397871,"[15124, 5650, 15297, 3363, 16228, 12324, 4239, 11237]"
398249,"[125, 12133, 10119, 10440, 13915]"
398539,"[1454, 15428, 16356, 15297, 1698, 10636]"
398641,"[7829, 13865, 5693, 10219, 15373, 2848, 3182, 2722, 10038]"
398722,"[8636, 11790, 4237, 7310, 366]"
398806,"[3182, 144, 1290, 7210, 3289, 5569, 1785, 10440]"
398864,"[9728, 3632, 14215, 5411, 682, 11057, 13018, 5693]"
398928,"[8636, 16196, 12324, 10772, 15362, 10038]"
398963,"[6443, 13598, 2237, 5124, 1553, 10440, 11348, 9817]"
398989,"[2558, 14470, 12324, 3176, 4151, 861, 15297, 6210, 8584, 4685]"
399162,"[15399, 5754, 11188, 15297, 14942, 3888, 10605, 9506, 6677, 6006]"
399543,"[3071, 11052, 1505, 12903, 3156, 517, 9779, 4533, 10240, 2320]"
399657,"[8227, 1132, 15983, 3734, 2887, 11275, 7793, 5287, 1290, 16228]"
399689,"[3935, 12324, 12648, 10440, 9374]"
399855,"[13933, 16029, 9335, 12537, 11237, 7460, 9728]"
400085,"[15297, 3509, 4151, 4495, 5315, 3384]"
400654,"[3734, 11143, 6455, 6162]"
400913,"[3734, 142, 4436, 8636, 4239, 11188, 10440, 3784]"
400922,[]
401188,"[3379, 3734, 9728, 8893, 15958]"
401483,"[11769, 13243, 6033, 11749, 3182, 16166, 12201, 2954, 8679, 16270]"
401634,"[12129, 9851, 10942, 8579, 6265, 12598]"
401714,"[4629, 11919, 2720, 4151, 16228]"
401973,"[12501, 10556, 3734, 13223]"
402269,"[10440, 2612, 13622, 6404, 15297, 4457, 6265]"
402283,[4151]
402685,"[4474, 10761, 13373, 12869, 13622, 565, 5411, 7382, 9728, 1267]"
403131,"[1267, 5411, 3632, 13915, 10876, 10323, 14317, 12908, 15422, 11985]"
403502,"[9728, 11029, 14607, 10464, 4471, 9381, 4880, 14470, 8580, 8986]"
403577,"[3784, 6265, 12598]"
403625,"[7160, 3589, 496, 9288, 10119]"
403740,"[12173, 7125, 12686, 7571, 7582, 13453, 12841, 10319, 6267, 1287]"
403933,"[12173, 5716, 3190, 15016, 47, 10942, 3620, 13070, 11074, 13223]"
404373,"[15297, 1700, 9335, 7026, 7371]"
404396,"[1381, 15362, 1163, 6660, 3784]"
404834,"[7310, 4689, 13788, 12965, 3693]"
405450,"[4239, 10942, 8579, 6265, 12598]"
406065,"[4151, 4754, 10440, 9728, 9817]"
406202,"[7793, 10440, 6382]"
406383,"[3734, 16088, 16064, 15297, 13865, 12080, 169]"
406397,"[13913, 9963, 3384, 2852, 6785, 13865, 8896, 6050, 9936, 14361]"
406645,"[10881, 1425, 11756, 14167, 13139, 5405, 9728, 1123]"
407134,"[1381, 10770, 4151, 12080, 15266]"
407473,"[1290, 10440, 9206, 8923, 2780, 12149, 8011]"
407891,"[15297, 1700, 5873, 7026]"
408017,"[3734, 12173, 10508, 8011, 7626, 13223, 10214, 599, 9336, 565]"
408037,"[15422, 1465, 3800, 9281, 10772, 6839, 13582, 517, 460, 15362]"
408059,"[14846, 10440, 4457, 4151, 6443]"
408212,"[15297, 125, 13185, 3541, 3632, 13851, 10323, 6785]"
408460,"[6660, 13167, 2887, 11275, 7829, 9728, 2720, 5287, 1785, 4457]"
408826,"[12743, 6774, 861, 10827, 6455, 2558, 11756, 5424, 7448, 3693]"
408937,"[6913, 8386, 1978, 1107, 12841]"
409011,"[11790, 8636, 4237, 7310, 16166]"
409531,"[13865, 5576, 7626, 12981, 1819, 8636, 15983, 2025, 10761, 5650]"
409720,"[142, 4151, 3734, 16499, 12259, 12623, 9169, 5658, 12659, 12324]"
409766,[6965]
409779,"[10440, 11919, 13865, 16228, 12324]"
409813,"[3734, 4250, 3935, 6443, 15297, 9817]"
410197,"[4151, 10440, 9728, 9817]"
410808,"[12974, 13865, 7417, 14942, 11112, 7401, 1381, 4151, 2954, 274]"
411318,"[5411, 3784, 142, 15471, 6210, 3695, 3220, 12401, 11118, 11790]"
411523,"[3613, 10593, 2954, 13545, 8727, 14826, 334, 7102, 13865]"
411698,"[10772, 5411, 16166, 13763, 12173]"
411762,"[14192, 5803, 14476, 2360, 7389, 2722, 4219, 10281, 6311, 13018]"
411812,"[13262, 3734, 12324, 10942, 8579, 6265, 12598]"
411874,"[3449, 2954, 11933, 13104, 7210, 8134, 9617]"
411912,"[1163, 10440, 12501, 10496, 7144, 3693, 142, 8069, 3553, 10772]"
412173,"[8051, 7401, 1287, 1916, 1168]"
412435,"[9851, 15297, 10440, 9817, 14841]"
412572,"[8036, 13139, 10768]"
413034,"[14470, 10122, 6455, 4635, 10801]"
413077,"[8386, 10515, 9335, 12204, 10942]"
413847,"[12623, 4946, 9207, 2858, 13955, 15580, 949, 16087, 14153, 15362]"
414357,"[9728, 142, 7102, 7959, 14470, 10440, 12173, 16428, 15297, 3130]"
414507,"[4237, 1132, 8227, 12228, 12356, 12173, 13223, 2816, 11345, 13865]"
414563,"[4151, 4754, 10440, 9728, 9817]"
414862,"[3449, 2954, 11933, 8134, 9288]"
414943,"[9348, 10772, 1700, 7753, 2780, 10558, 13865, 8011]"
414968,"[10240, 14431, 16166, 9336, 6809, 11756, 9950, 2956, 7968, 10593]"
415266,"[6405, 3449, 10942, 11885, 10440, 13713, 12259, 4382]"
415415,"[10440, 6328, 14163, 7829, 817, 10077]"
415525,[10440]
415606,"[1325, 4495, 1508, 14023, 15297, 12995, 7102]"
415938,"[13865, 15362, 7019, 13411, 6646, 4448, 13933, 10551, 5021]"
415946,"[16043, 14826, 496, 3449, 7102, 4901]"
416139,"[15297, 10176, 255, 4436, 9728, 13865, 12356, 4151, 6192]"
416225,"[3734, 2081, 11044, 9728, 9817]"
416588,"[5693, 3734, 7356, 15223, 3935, 13095, 12428]"
417226,"[4239, 10942, 8579, 6265, 12598]"
417491,"[8986, 9169, 1287, 10942, 8579, 6265, 12598]"
417535,"[9728, 13262, 14359, 7638, 12623, 1553, 8656]"
417581,"[8986, 12995, 676, 4457]"
417883,"[12356, 12173, 10440, 4774, 10558, 6444]"
418032,"[4448, 4034, 3784, 15297, 12463, 9213, 4685, 14095, 5405, 1132]"
418177,"[13865, 3734, 15199, 1857, 12707, 5021, 10100, 13262, 12692, 5488]"
418239,"[7382, 14210, 3935, 11919, 565, 11749, 14530, 923, 6502, 16249]"
418434,"[10323, 11539, 12988, 5330, 13865, 12908]"
418605,"[8486, 8580, 1986, 13865, 9550, 3734, 4223, 8051, 15549]"
418653,"[1699, 13015, 3734, 15297, 13058, 3419]"
418694,"[3613, 6646, 13355, 14500, 7506]"
418774,"[8771, 6443, 5124, 1553, 11348, 10440, 9728, 9817]"
418812,"[1381, 15362, 1163, 6660, 3784]"
418978,"[12299, 11261, 12743, 11654, 10506, 7424, 4718, 3182, 13788, 12965]"
419116,"[14689, 288, 6384, 3200, 9335, 2722, 10942, 8650, 14687, 2954]"
419270,"[15411, 14928, 3306, 16499, 13077, 6443, 5434, 4436, 13058, 8986]"
419536,"[6964, 6774, 565, 5411, 602, 16064, 15987, 1267, 9728, 5693]"
419549,"[1505, 1695, 8335, 12356, 5693]"
419552,"[3693, 8636, 9811, 4151, 15297, 9731, 12995]"
419967,"[366, 1287, 9728, 12770, 741, 5411, 8618, 12869, 142, 7829]"
420044,"[7144, 13243, 1381, 13865, 923, 4151]"
420693,"[6467, 6209, 16088, 12133, 2190, 9335]"
420798,"[13185, 4239, 11919, 8616, 4533, 16228]"
421128,"[3734, 13865, 12846, 973, 354, 11699, 7793, 8771, 13071, 7571]"
421257,"[6402, 14196, 7144, 11188, 8617, 6561, 8199, 10440, 12828, 4997]"
421860,"[9370, 1873, 11970, 9617, 15646, 5964, 8437, 8036, 6468, 7382]"
421959,"[3734, 3379, 9728, 1287, 8893]"
422056,"[6432, 10373, 8237, 16361, 6737, 12133, 15297]"
422130,"[4754, 10440, 9728, 9817]"
422162,"[13161, 12623, 10219, 3296, 4696]"
422196,"[4151, 12908, 13070, 4689, 7417, 6965, 16406, 4436, 16166, 9728]"
422238,"[9728, 12820, 10440, 9996, 3742]"
422369,"[11310, 15947, 10680, 3571, 13941, 7914, 3734, 10440, 1731, 11363]"
422446,"[8199, 3734, 14242]"
422541,"[8986, 12770, 3509, 3552, 4547, 3208, 144, 47, 1106, 9214]"
422546,"[4239, 10942, 8579, 6265, 12598]"
422703,"[9728, 13720, 10959, 6162, 2981, 9381, 7486, 13325, 14242, 4457]"
422905,"[657, 13038, 9617, 15848, 5964, 8437, 14310, 4774, 517, 5693]"
423480,"[16166, 16270, 15297, 1978, 1107]"
423579,"[8801, 14841, 2237, 14689, 3363, 4905, 8821, 565, 12225, 14422]"
423656,"[10772, 3133, 15787, 5411, 12149]"
423918,"[4629, 11919, 2720, 4151, 16228]"
424917,"[1916, 12502, 10440, 13038, 7372, 9465, 8986, 16499, 1287, 12975]"
424943,"[15108, 6766, 10761, 10440, 8489, 5266, 5411, 3927, 15266]"
424980,"[13865, 12743, 12421, 10440, 4549, 4702, 8199, 3978, 2956, 9374]"
425111,"[4151, 4754, 10440, 9728, 9817]"
425265,"[2956, 12846, 218, 12421, 7144]"
425497,"[7382, 6809, 10942, 2237, 13915]"
425563,"[10761, 416, 2722, 12995, 12516, 12846, 10878, 4696, 10464, 11310]"
425581,"[16166, 3541, 5411, 13018, 12598, 3834, 13159, 1503, 13915, 2657]"
425872,"[5669, 9728, 16087, 15362, 15848, 15646, 8437, 4905, 5729]"
425879,"[14192, 7626, 7829, 13865, 13018]"
426009,"[12173, 4905, 10558, 13865]"
426081,[4151]
426257,"[16166, 3006, 6809, 12268, 6455, 5051, 16447, 4436]"
426389,[]
427341,"[9103, 945, 6785, 12173, 14315, 4116, 7626, 9936, 16361, 12501]"
427633,"[12173, 9506, 9466, 13223, 11348, 15297, 8000, 8011]"
427741,"[1255, 14709, 9995, 10219, 15550, 734, 10119, 3594]"
427748,[]
427914,"[1454, 111, 13223, 7728, 5507, 9728, 15297, 4702]"
428253,"[12080, 4845, 983, 4807, 13600, 12544, 8335, 9283, 760, 14617]"
428695,"[6876, 10971, 6219, 15297, 6210, 372, 14421]"
428894,"[12240, 12356, 15297, 1055, 1916, 3669, 15266, 9696, 7460]"
428934,[]
429365,"[6155, 13865, 9728, 9653, 15942, 5424, 16291, 15297, 4151]"
429415,"[7417, 7439, 10440, 11749, 8000]"
429521,"[13865, 16270, 6798, 13913, 12743, 1337, 10440, 4260, 9728, 8905]"
429775,"[8636, 16228, 4239, 11237, 7019]"
429863,"[3734, 16378, 8636, 565, 12173, 5754, 11933, 2954, 15475]"
429917,"[3734, 3784, 6576, 13865, 12994, 9728, 13262, 1873, 8617, 10605]"
430164,"[7626, 13545, 13865, 923, 14361]"
430350,"[5894, 5167, 15997, 15244, 3734]"
430634,"[12537, 9524, 12259, 11237, 8227, 2940]"
430837,"[11790, 7310, 512, 11985]"
431079,"[14095, 2624, 1107, 6809, 8181, 15297, 142, 11115, 13865, 5469]"
431217,"[1916, 1617, 2892, 10256, 13865, 6162, 3734, 10770, 12846, 8252]"
431524,"[2954, 13582, 15297, 6809, 4946, 2612, 9169, 10440]"
431776,"[10077, 7417, 14703, 6443, 10345, 15297]"
431802,"[1287, 10942, 3542, 1785, 8437, 8350, 9761, 1916, 13500, 12841]"
431824,"[11985, 5754, 7626, 10971, 11749, 1267]"
431911,"[8419, 3734, 12133, 8650, 14687]"
431922,"[8322, 11756, 11870, 12692, 111, 6571, 389, 15719, 10881, 2954]"
432072,"[7993, 5754, 2956, 15422, 5051, 15297, 682, 14530, 8320, 3182]"
432264,"[1443, 16166, 8617, 5086, 9996]"
432374,"[1381, 15362, 1163, 6660, 3784]"
432462,"[2942, 6162, 3734]"
432474,"[1517, 5945, 8896, 10876, 11749, 14580, 15471, 13941, 366, 7192]"
433586,"[849, 788, 4685, 14053, 11985, 140, 6192, 2924]"
433882,"[2025, 3735, 11985, 12173, 7626, 9336, 10593]"
433916,"[11769, 12386, 13243, 3182, 1978, 2954, 12201, 12421, 7144]"
434060,"[142, 10440, 10777, 13865, 9079, 2591, 9194, 1083]"
434104,"[10335, 5732, 3734, 9988, 8989, 9900, 7934, 14470, 3935, 973]"
434115,"[6195, 8986, 8251, 3984, 6577, 10440, 142, 3792]"
434341,"[14916, 7571, 8227, 16197, 8140]"
434499,"[5644, 2612, 9728, 2720, 12324, 16088]"
434695,"[13865, 4151, 456, 3553, 14461, 11112, 7401, 2834, 4457, 274]"
434837,"[12988, 6774, 5330, 1267, 10605]"
435407,"[12356, 15915, 8391, 3448, 10942, 13915]"
435726,"[15266, 12965, 3363, 14431, 10240, 8502, 6044, 3574, 13414, 14823]"
435785,"[9318, 3734, 5109, 11237, 9728, 8227, 10440, 1844, 15739]"
436064,"[4740, 9617, 8350, 1351, 3182]"
436193,"[4457, 682, 565, 13377, 15266, 1785]"
437126,"[12133, 10119, 7102, 10440, 13915]"
437500,"[13463, 11664, 5411, 8320, 1105, 8254, 15918, 8874, 16166, 1183]"
437872,"[3742, 12356, 3448, 9817, 9288]"
438025,"[8636, 9728, 15297, 4457, 2823, 5315, 3384]"
438047,"[1267, 7192, 5585, 10440, 1381, 4151, 12080, 3012]"
438187,"[10440, 4151, 2657, 47, 144, 9927, 6377, 2301, 6351, 1106]"
438373,"[10470, 5658, 1290, 14567, 4685, 10227, 9728, 14362, 7571, 899]"
438425,"[142, 10811, 4223, 9996, 15362, 6660, 3784]"
438760,"[8305, 7582, 13915, 7420, 354, 10770, 5051]"
438791,[15060]
439166,"[12057, 10335, 8036, 13865, 4696, 142, 9996, 13926, 10768]"
439465,"[3734, 9728, 1287, 3834, 8893, 13543]"
439490,"[15445, 12356, 14359, 8986, 16026, 8208, 1971]"
439552,"[7310, 13788, 8636, 3742, 7082, 12995, 9288, 10878, 10073]"
439739,"[1290, 512, 3734, 6265, 12598]"
439753,"[9728, 4696, 11778, 7102, 13955, 11204, 15297, 3121, 3163, 3182]"
439757,"[9728, 3509, 5894, 15362, 6660, 8011, 3784]"
439865,"[10593, 6214, 12743, 3182]"
439893,"[6948, 9059, 7793, 8616, 4533, 6443]"
440018,"[1290, 9121, 13414]"
440199,"[5434, 1267, 6686, 15362, 9950, 2981, 3734, 10903, 15229]"
440352,"[5569, 10440, 4151, 14003, 15297, 2657, 142, 9996]"
440397,"[9728, 8199, 4151, 3182, 11769]"
440881,"[11057, 8980, 2689, 6536, 2237, 11018, 4511, 8580, 1986, 3936]"
440987,"[5569, 12965, 13867, 16166, 13290, 10876]"
441003,"[8391, 12974, 10440, 372, 2100, 8161, 11018]"
441389,"[14703, 3517, 5863, 8636, 15362, 13935, 8373, 7134, 7014, 14141]"
441401,"[561, 7342, 2802, 12228, 15297, 10440, 13915, 4495, 14242, 15018]"
441520,"[9950, 334, 9506, 7582, 2954, 2940, 11919, 6646, 5936, 1105]"
441637,"[6646, 2940, 312, 11689, 14530, 16270, 10593, 13218, 15224, 4718]"
442051,"[9728, 2720, 85, 12324, 288, 16088]"
442349,[]
442545,"[6774, 4436, 8011, 4024, 16087, 6947, 9617, 4474, 14264, 4762]"
442628,"[3046, 12974, 12465, 2956, 5411, 4539, 11973, 2657, 6738, 16236]"
443198,"[8070, 10942, 6309, 16224, 8449, 9041, 14215, 11112, 4417, 9214]"
443220,"[9728, 10440, 15108, 9132, 676, 3935, 13377]"
443503,"[3734, 6208, 5167, 15464, 734, 15297, 1698, 3792, 10636]"
443590,"[1443, 16166, 8617, 5086, 9996]"
443932,"[5754, 7210, 7626, 16166, 3940, 8821, 7444, 9335, 2956, 10942]"
444250,"[13104, 10558, 12846, 13865, 6470]"
444307,"[13913, 11310, 682, 2483, 9335, 10942]"
444532,"[16166, 7626, 15845, 7582, 1267, 4457, 11756, 16378, 10665, 13243]"
444772,"[4151, 4754, 10440, 9728, 9817]"
444854,"[16166, 8386, 14210, 14337, 3819, 6295, 2498, 12057]"
445549,"[12259, 9996]"
445778,"[9728, 8058, 7844, 10234, 1325, 10440, 9817]"
446036,"[4549, 14961, 2220, 15547, 12133, 8986, 16026, 3693]"
446085,"[334, 741, 5023, 1290, 4718, 5693, 2940, 6646, 5434]"
446523,"[13865, 6574, 6143, 12033, 13915, 1051, 6380, 14499, 12719, 12250]"
447456,"[13290, 15362, 6660, 3784]"
447960,"[8437, 3742, 281, 12841, 13865, 2320, 9132, 13262, 2237, 14317]"
448006,"[6178, 3509, 5434, 16088, 1819, 16086, 10440, 13865, 12324]"
448281,"[8227, 10469, 9169, 3888, 3734, 15648]"
448296,"[734, 1255, 5693, 10214, 12173, 8639, 14151, 4417, 8694, 12702]"
448421,"[4635, 4582, 14264, 13018, 5434, 5803]"
448479,"[7993, 2956, 15422, 10236, 14341, 11310, 2722, 682, 7626, 14530]"
448609,"[12324, 13262]"
448649,"[9728, 11310, 4754, 10440, 9817]"
448727,"[9728, 10440, 6766, 676, 9132, 3935, 13377]"
448759,"[16428, 8986, 15362, 1163, 6660, 3784]"
448791,"[12228, 16270, 3223, 15549]"
448807,"[15014, 11769, 13865, 4495, 10815, 4290, 10440]"
448858,"[9851, 15297, 10440, 9817, 7014]"
449084,"[6028, 9327, 4495, 2954, 10119, 10440, 8874]"
449111,"[13018, 10761, 10440, 2780, 12846, 8011]"
449174,"[16166, 6455, 12849, 13867, 11112, 12743, 16270, 8481, 10761, 1785]"
449246,[]
449412,[6965]
449689,[]
450073,"[3449, 3734, 2954, 11933, 8134]"
450179,[]
450624,"[13865, 11062, 12609, 9506, 14676, 5424, 7444, 2657, 15297, 2722]"
450786,"[16166, 8617, 5086, 11790, 9996]"
450791,"[6444, 3826, 13058, 12974, 4993, 10464]"
450804,"[12421, 11188, 788, 6255, 16049, 10236, 4448, 14476, 142, 8679]"
451213,"[12537, 3518]"
451413,"[13018, 3133, 7571, 11756, 1287, 7417, 15297]"
451649,"[3734, 12096, 15297, 1700, 7026]"
451860,"[3888, 15014, 12173, 5648, 8437]"
452394,"[7626, 12849, 10942, 12542, 682, 11739, 6660, 9728, 6155, 6798]"
452794,"[4151, 11363, 4495, 7571, 5434, 12104]"
452851,"[2910, 4495, 2823, 5315, 3384]"
453048,"[12173, 8639, 1255, 5693, 10214, 10119, 15464, 8694]"
453054,"[10440, 9728, 7829, 4635]"
453866,"[10287, 13243, 8254, 4537, 13373, 14530, 973, 12770, 16488, 13913]"
453953,"[3784, 10942, 8579, 6265, 12598]"
454072,"[14313, 11749, 3182, 12743, 11188, 14431, 7660, 2852, 8067, 5411]"
454549,"[1454, 8874, 4361, 15297, 1698, 10636]"
455868,"[13865, 12659, 11699, 13158, 13563, 7567, 6273, 15297, 6192, 15404]"
455971,"[4384, 12173, 10440, 1381, 4151]"
456302,"[3940, 13280, 5754, 15297, 10440, 9817, 5847]"
456364,"[598, 9996, 4754, 10440, 9728, 9817]"
456562,"[9728, 10440, 12324, 13865, 5434, 14023, 5124, 142, 10077, 15918]"
456884,"[4116, 1962, 3734, 12275, 10878]"
457196,[]
457288,"[8036, 4685, 14317, 13583, 5434]"
457379,"[1785, 4718, 14530, 4685, 10122]"
457528,"[13223, 5755, 9728, 2720, 12324, 16088]"
457824,"[8636, 4448]"
457831,[]
458117,"[15422, 13018, 9342, 3940, 7444]"
458150,"[1381, 15362, 1163, 6660, 3784]"
458182,"[10119, 13788, 12965, 10440, 13915]"
458240,"[13865, 5648, 923, 8437, 14361]"
458437,"[6785, 1267, 7102, 7417, 9936]"
458568,"[7102, 10881, 12770, 3153, 8109, 11018, 416, 5508, 10761, 10724]"
458588,"[1418, 6979, 2722, 14461, 4141, 8636, 2823, 13018, 12173, 13058]"
459275,"[3734, 12096, 15297, 1700, 7026]"
459288,"[14703, 5906, 10551, 1106, 3587, 13865, 682, 3012, 11348]"
459429,"[14915, 6162, 1290, 16183, 3734, 1785, 4718]"
459518,"[11899, 6809, 12965, 15221, 3734, 5488, 7269, 2787, 657, 3667]"
459763,"[9327, 7102, 9506, 15531, 9728, 12974, 4495, 5315, 3384]"
460384,"[10942, 8579, 6265, 12598]"
460564,"[14167, 15785, 4457]"
460758,"[4141, 5754, 2876, 8391, 416, 12104, 15221, 9728, 13865]"
461004,"[3419, 12259, 7144, 14826, 1414, 1562, 15051, 14022]"
461252,"[3182, 11110, 142, 14648, 7019]"
461544,"[5005, 14245, 11875, 3258, 1916, 1168, 14310, 7993, 2657, 6907]"
462332,"[10005, 1915, 11155, 5507, 12995, 11135, 13583, 8036, 11796, 734]"
462560,"[10942, 8579, 6265, 12598]"
462835,"[12623, 1290, 3734, 8656, 945, 7102, 12702, 3012, 14317]"
462988,"[142, 14476, 16361, 7448, 15958]"
463021,"[6295, 8662, 9728, 3935, 973]"
463164,"[5046, 1123, 10122, 13377, 16509, 10440]"
463278,"[849, 13018, 6455, 9950, 9728, 14317]"
463757,"[11806, 3363, 7102, 8893, 565, 12225, 5051, 14422]"
463983,"[14317, 5693, 3734, 6945, 14703]"
463989,"[280, 9714, 14313, 11654, 14619, 10119, 710, 11919, 8254, 10236]"
464005,"[5330, 10337, 1132, 8636, 11790, 7310, 366]"
464532,[]
464794,"[2722, 14151, 3006, 12133, 6686, 10440, 13915]"
465037,"[7210, 5693, 11754, 281, 10761, 15411, 12527, 9298, 2816, 11919]"
465057,"[5424, 16166, 15422, 2931, 5569, 6964, 14942, 7106, 3006, 3182]"
465062,"[142, 7102, 7959, 14470, 10440, 16428, 15297, 3130, 3935, 9230]"
465202,"[1785, 10319, 10073, 10605]"
465417,"[15221, 12173, 7626, 16166, 12965, 6384, 1465, 4331, 5847]"
465811,"[10593, 334, 2657, 10665, 16166, 899, 10214]"
465900,"[6193, 2965, 5716, 13865, 1287, 9817, 1785, 4457]"
465998,"[144, 15297, 5325, 13668, 2954, 4515, 288, 8447, 12841, 10959]"
466565,"[7582, 14580, 16166, 9164, 10281]"
466572,"[14809, 15464, 5754, 9728, 13865, 582, 2802, 12324, 14470]"
466816,"[8482, 12386, 13913, 13867, 15074, 10119, 13453, 10605, 12623, 1290]"
466907,"[11919, 4151, 16228, 7014]"
466941,"[14317, 1844, 9728, 3784, 10440, 7014, 6660]"
467015,"[14703, 1844, 9900, 10440, 15297, 7026]"
467024,"[12446, 13280, 8618, 11310, 15266, 8254, 13159, 8727, 12995, 6870]"
467070,"[4457, 15404, 9381, 6404, 15915, 16361, 13713, 15958]"
467171,"[11109, 9851, 15297, 10440, 9817]"
467590,"[14053, 13290, 2715, 15362, 6660, 3784]"
467819,[]
468277,"[9728, 5576, 7626, 734, 13865]"
468512,"[9728, 12830, 14461, 4141, 1132, 4151, 6783, 142, 1131, 15297]"
468932,"[1132, 10464, 8636, 10942, 6265, 12598]"
469146,"[12770, 973, 16488, 6965, 11756, 10440, 16249]"
469404,"[7793, 1132, 8849, 9016, 9817]"
469472,"[4495, 15018]"
469499,"[7745, 4829, 11806, 15064, 14500, 6162, 10287, 3927, 4880, 142]"
469558,"[9381, 8636, 16228, 4239, 11237]"
469568,"[2483, 16166, 11749, 8000, 3363, 2965]"
469599,"[7310, 12516, 12133, 9714, 9288, 13218]"
469655,"[11985, 6267, 3182, 12988, 9164, 6220, 13463, 15266, 14619, 16357]"
469821,"[11806, 3363, 682, 14530, 10440, 565, 12225, 7626, 5051, 14422]"
470204,"[9728, 3363, 3940, 16107, 8636, 5732, 5803, 11204]"
470243,[]
470373,[6317]
470442,"[5424, 7571, 4457, 3613, 9336, 15266, 12324, 10593, 4151]"
470854,"[15648, 4495, 10440, 9728, 14703, 8874, 10517, 6876]"
471448,"[4239, 10942, 8579, 6265, 12598]"
471634,"[4629, 11919, 2720, 4151, 16228]"
471724,"[12974, 565, 8880, 6170]"
472221,"[9728, 5438, 1649, 399, 5569, 6809, 10942, 13915]"
472488,"[4457, 14317, 13865, 9936, 10464]"
472557,"[5438, 6089, 11761, 2887, 3289, 10509, 7160, 6561, 15422, 682]"
472993,"[4452, 7571, 16488, 13545, 14530, 13159, 13915, 9138, 11985, 14619]"
473024,[]
473148,"[12659, 10903, 7460, 9728]"
474066,"[8437, 3935, 5754, 2722]"
474731,"[12837, 6044, 4024, 3587, 7626, 12965, 7612, 4475, 5754, 5894]"
474913,"[4239, 10942, 8579, 6265, 12598]"
475160,"[9207, 14703, 14741, 5287, 991, 3509, 7356, 13715, 5648, 13038]"
475336,"[11956, 3734, 1785, 5894, 10942, 6265, 12598]"
475724,"[7807, 4239, 10942, 8579, 12598]"
475728,"[3734, 15297, 1700, 7026, 6945]"
476312,"[16484, 2896, 5784, 12463, 14662, 9728, 4740, 14684, 11345, 5693]"
476813,"[7807, 9327, 9506, 3734, 15266, 13243, 1553]"
476851,"[13865, 9996, 3742]"
476907,"[4151, 4754, 10440, 9728, 9817]"
477169,"[12965, 16043, 16166, 14341, 12386, 11654, 12837, 923, 7626, 10942]"
477179,[15297]
477595,"[9728, 826, 3734, 15997, 15362, 11237, 10755, 13865, 5838, 8437]"
478370,"[6233, 12188, 1785, 14899, 8874, 10440]"
478438,"[7571, 602, 9035, 11595, 11494, 4740, 973, 5070, 7582, 15065]"
478489,"[9728, 4457, 9000, 3734, 1553, 12975]"
478606,"[13913, 14901, 6536, 7599, 2689, 1290, 12173, 14317]"
478617,[]
478724,"[4151, 4754, 10440, 9728, 9817]"
478777,"[15297, 6162, 3475, 9761, 7019, 10440, 8986, 9817, 9288]"
479093,"[13185, 12089, 7844, 85, 1562, 13865]"
479145,"[10323, 8391, 3541, 5411, 14942, 12173, 10119, 7626]"
479551,"[5576, 1267, 2956, 13865, 6686]"
479797,"[10440, 10959, 7793, 5434, 3734, 1132, 817, 9817]"
480043,[2954]
480108,"[12965, 3742, 3784, 9851, 2956]"
480443,"[6447, 12133, 11081, 7102, 5434, 12198, 8581, 3134, 9808, 16428]"
480734,"[10605, 4689, 11985, 10234, 5411, 9728, 6404, 10440, 10884]"
480739,"[4495, 2823, 15297, 5315, 3384]"
481210,"[15297, 13018, 11664, 6965, 11756, 1287, 7417, 10440]"
481320,"[11237, 12659, 1916, 7997, 1449]"
481373,"[3734, 10971, 9809, 4946, 13865]"
481879,"[3587, 1700, 7026]"
482022,[4151]
482125,"[13018, 11310, 11190, 16499, 2483, 16237, 9213, 11505]"
482201,"[4537, 11754, 13015, 15297, 13058, 3419]"
482718,"[11754, 16087, 3196, 14317, 12623, 3908, 2802, 7626, 11348, 12133]"
482835,"[15297, 8617, 5086, 9996, 12324]"
482854,"[3541, 15266, 6774]"
483057,"[16428, 10074, 9234, 6256, 10942, 4024, 8437, 6785, 9936]"
483169,"[12356, 15471, 14210, 13243, 9169, 12692, 13849, 7310, 3220, 7308]"
483335,"[281, 6785, 16228, 4239, 3220, 11237]"
483642,[]
483710,"[13713, 4762, 7829, 10942, 14422]"
484265,[]
484347,"[15915, 1000, 11919, 10440, 16228]"
484565,"[10772, 1844, 11586, 14242, 14580, 3550, 5658, 15610, 12965, 10761]"
